"efforts_tuples","selected0","selected1","count","count_normalized"
"[0,-1,0,1]_[0,1,0,-1]",1,2,6,0.428571428571429
"[0,-1,0,1]_[0,1,1,-1]",0,1,3,0.375
"[0,-1,0,1]_[0,1,1,-1]",0,2,1,0.125
"[0,-1,0,1]_[0,1,1,-1]",1,2,4,0.5
"[0,-1,0,1]_[0,1,1,1]",0,1,2,1
"[0,-1,0,1]_[0,1,1,1]",0,2,0,0
"[0,-1,0,1]_[0,1,1,1]",1,2,0,0
"[0,-1,0,1]_[1,-1,-1,0]",0,1,2,1
"[0,-1,0,1]_[1,-1,-1,0]",0,2,0,0
"[0,-1,0,1]_[1,-1,-1,0]",1,2,0,0
"[0,-1,0,1]_[1,-1,0,-1]",0,1,3,0.428571428571429
"[0,-1,0,1]_[1,-1,0,-1]",0,2,0,0
"[0,-1,0,1]_[1,-1,0,-1]",1,2,4,0.571428571428571
"[0,-1,0,1]_[1,-1,0,0]",0,1,0,0
"[0,-1,0,1]_[1,-1,0,0]",0,2,2,0.666666666666667
"[0,-1,0,1]_[1,-1,0,0]",1,2,1,0.333333333333333
"[0,-1,0,1]_[1,-1,0,1]",0,1,6,0.545454545454545
"[0,-1,0,1]_[1,-1,0,1]",0,2,3,0.272727272727273
"[0,-1,0,1]_[1,-1,0,1]",1,2,2,0.181818181818182
"[0,-1,0,1]_[1,-1,1,0]",0,1,2,0.4
"[0,-1,0,1]_[1,-1,1,0]",0,2,1,0.2
"[0,-1,0,1]_[1,-1,1,0]",1,2,2,0.4
"[0,-1,0,1]_[1,0,-1,-1]",0,1,15,0.75
"[0,-1,0,1]_[1,0,-1,-1]",0,2,0,0
"[0,-1,0,1]_[1,0,-1,-1]",1,2,5,0.25
"[0,-1,0,1]_[1,0,-1,0]",0,1,6,0.4
"[0,-1,0,1]_[1,0,-1,0]",0,2,5,0.333333333333333
"[0,-1,0,1]_[1,0,-1,0]",1,2,4,0.266666666666667
"[0,-1,0,1]_[1,0,-1,1]",0,1,2,0.5
"[0,-1,0,1]_[1,0,-1,1]",0,2,0,0
"[0,-1,0,1]_[1,0,-1,1]",1,2,2,0.5
"[0,-1,0,1]_[1,0,0,-1]",0,1,0,0
"[0,-1,0,1]_[1,0,0,-1]",0,2,0,0
"[0,-1,0,1]_[1,0,0,-1]",1,2,1,1
"[0,-1,0,1]_[1,0,0,1]",0,1,2,0.4
"[0,-1,0,1]_[1,0,0,1]",0,2,2,0.4
"[0,-1,0,1]_[1,0,0,1]",1,2,1,0.2
"[0,-1,0,1]_[1,0,1,-1]",0,1,21,0.61764705882353
"[0,-1,0,1]_[1,0,1,-1]",0,2,1,0.0294117647058824
"[0,-1,0,1]_[1,0,1,-1]",1,2,12,0.352941176470588
"[0,-1,0,1]_[1,0,1,0]",0,1,11,0.523809523809524
"[0,-1,0,1]_[1,0,1,0]",0,2,2,0.0952380952380952
"[0,-1,0,1]_[1,0,1,0]",1,2,8,0.380952380952381
"[0,-1,0,1]_[1,0,1,1]",0,1,5,0.714285714285714
"[0,-1,0,1]_[1,0,1,1]",0,2,2,0.285714285714286
"[0,-1,0,1]_[1,0,1,1]",1,2,0,0
"[0,-1,0,1]_[1,1,-1,0]",0,1,10,0.588235294117647
"[0,-1,0,1]_[1,1,-1,0]",0,2,1,0.0588235294117647
"[0,-1,0,1]_[1,1,-1,0]",1,2,6,0.352941176470588
"[0,-1,0,1]_[1,1,0,-1]",0,1,7,0.777777777777778
"[0,-1,0,1]_[1,1,0,-1]",0,2,0,0
"[0,-1,0,1]_[1,1,0,-1]",1,2,2,0.222222222222222
"[0,-1,0,1]_[1,1,0,0]",0,1,9,0.409090909090909
"[0,-1,0,1]_[1,1,0,0]",0,2,2,0.0909090909090909
"[0,-1,0,1]_[1,1,0,0]",1,2,11,0.5
"[0,-1,0,1]_[1,1,0,1]",0,1,5,0.333333333333333
"[0,-1,0,1]_[1,1,0,1]",0,2,2,0.133333333333333
"[0,-1,0,1]_[1,1,0,1]",1,2,8,0.533333333333333
"[0,-1,0,1]_[1,1,1,0]",0,1,6,0.75
"[0,-1,0,1]_[1,1,1,0]",0,2,2,0.25
"[0,-1,0,1]_[1,1,1,0]",1,2,0,0
"[0,-1,1,-1]_[0,-1,1,1]",0,1,10,0.232558139534884
"[0,-1,1,-1]_[0,-1,1,1]",0,2,18,0.418604651162791
"[0,-1,1,-1]_[0,-1,1,1]",1,2,15,0.348837209302326
"[0,-1,1,-1]_[0,0,1,1]",0,1,4,0.222222222222222
"[0,-1,1,-1]_[0,0,1,1]",0,2,9,0.5
"[0,-1,1,-1]_[0,0,1,1]",1,2,5,0.277777777777778
"[0,-1,1,-1]_[0,1,-1,-1]",0,1,17,0.425
"[0,-1,1,-1]_[0,1,-1,-1]",0,2,15,0.375
"[0,-1,1,-1]_[0,1,-1,-1]",1,2,8,0.2
"[0,-1,1,-1]_[0,1,-1,1]",0,1,1,0.142857142857143
"[0,-1,1,-1]_[0,1,-1,1]",0,2,1,0.142857142857143
"[0,-1,1,-1]_[0,1,-1,1]",1,2,5,0.714285714285714
"[0,-1,1,-1]_[0,1,0,-1]",0,1,1,0.0714285714285714
"[0,-1,1,-1]_[0,1,0,-1]",0,2,12,0.857142857142857
"[0,-1,1,-1]_[0,1,0,-1]",1,2,1,0.0714285714285714
"[0,-1,1,-1]_[0,1,1,-1]",0,1,4,0.181818181818182
"[0,-1,1,-1]_[0,1,1,-1]",0,2,16,0.727272727272727
"[0,-1,1,-1]_[0,1,1,-1]",1,2,2,0.0909090909090909
"[0,-1,1,-1]_[0,1,1,1]",0,1,2,0.4
"[0,-1,1,-1]_[0,1,1,1]",0,2,2,0.4
"[0,-1,1,-1]_[0,1,1,1]",1,2,1,0.2
"[0,-1,1,-1]_[1,-1,-1,0]",0,1,8,0.5
"[0,-1,1,-1]_[1,-1,-1,0]",0,2,1,0.0625
"[0,-1,1,-1]_[1,-1,-1,0]",1,2,7,0.4375
"[0,-1,1,-1]_[1,-1,0,-1]",0,1,3,0.12
"[0,-1,1,-1]_[1,-1,0,-1]",0,2,8,0.32
"[0,-1,1,-1]_[1,-1,0,-1]",1,2,14,0.56
"[0,-1,1,-1]_[1,-1,0,0]",0,1,4,0.25
"[0,-1,1,-1]_[1,-1,0,0]",0,2,1,0.0625
"[0,-1,1,-1]_[1,-1,0,0]",1,2,11,0.6875
"[0,-1,1,-1]_[1,-1,0,1]",0,1,4,0.285714285714286
"[0,-1,1,-1]_[1,-1,0,1]",0,2,2,0.142857142857143
"[0,-1,1,-1]_[1,-1,0,1]",1,2,8,0.571428571428571
"[0,-1,1,-1]_[1,-1,1,0]",0,1,1,0.2
"[0,-1,1,-1]_[1,-1,1,0]",0,2,1,0.2
"[0,-1,1,-1]_[1,-1,1,0]",1,2,3,0.6
"[0,-1,1,-1]_[1,0,-1,-1]",0,1,30,0.340909090909091
"[0,-1,1,-1]_[1,0,-1,-1]",0,2,37,0.420454545454545
"[0,-1,1,-1]_[1,0,-1,-1]",1,2,21,0.238636363636364
"[0,-1,1,-1]_[1,0,-1,0]",0,1,0,0
"[0,-1,1,-1]_[1,0,-1,0]",0,2,1,0.2
"[0,-1,1,-1]_[1,0,-1,0]",1,2,4,0.8
"[0,-1,1,-1]_[1,0,-1,1]",0,1,8,0.5
"[0,-1,1,-1]_[1,0,-1,1]",0,2,2,0.125
"[0,-1,1,-1]_[1,0,-1,1]",1,2,6,0.375
"[0,-1,1,-1]_[1,0,0,-1]",0,1,6,0.6
"[0,-1,1,-1]_[1,0,0,-1]",0,2,3,0.3
"[0,-1,1,-1]_[1,0,0,-1]",1,2,1,0.1
"[0,-1,1,-1]_[1,0,0,1]",0,1,5,0.294117647058824
"[0,-1,1,-1]_[1,0,0,1]",0,2,1,0.0588235294117647
"[0,-1,1,-1]_[1,0,0,1]",1,2,11,0.647058823529412
"[0,-1,1,-1]_[1,0,1,-1]",0,1,6,0.6
"[0,-1,1,-1]_[1,0,1,-1]",0,2,3,0.3
"[0,-1,1,-1]_[1,0,1,-1]",1,2,1,0.1
"[0,-1,1,-1]_[1,0,1,0]",0,1,1,0.0909090909090909
"[0,-1,1,-1]_[1,0,1,0]",0,2,4,0.363636363636364
"[0,-1,1,-1]_[1,0,1,0]",1,2,6,0.545454545454545
"[0,-1,1,-1]_[1,0,1,1]",0,1,4,0.153846153846154
"[0,-1,1,-1]_[1,0,1,1]",0,2,10,0.384615384615385
"[0,-1,1,-1]_[1,0,1,1]",1,2,12,0.461538461538462
"[0,-1,1,-1]_[1,1,-1,0]",0,1,12,0.5
"[0,-1,1,-1]_[1,1,-1,0]",0,2,3,0.125
"[0,-1,1,-1]_[1,1,-1,0]",1,2,9,0.375
"[0,-1,1,-1]_[1,1,0,-1]",0,1,4,0.153846153846154
"[0,-1,1,-1]_[1,1,0,-1]",0,2,17,0.653846153846154
"[0,-1,1,-1]_[1,1,0,-1]",1,2,5,0.192307692307692
"[0,-1,1,-1]_[1,1,0,0]",0,1,0,0
"[0,-1,1,-1]_[1,1,0,0]",0,2,1,0.25
"[0,-1,1,-1]_[1,1,0,0]",1,2,3,0.75
"[0,-1,1,-1]_[1,1,0,1]",0,1,7,0.304347826086957
"[0,-1,1,-1]_[1,1,0,1]",0,2,3,0.130434782608696
"[0,-1,1,-1]_[1,1,0,1]",1,2,13,0.565217391304348
"[0,-1,1,-1]_[1,1,1,0]",0,1,1,0.2
"[0,-1,1,-1]_[1,1,1,0]",0,2,3,0.6
"[0,-1,1,-1]_[1,1,1,0]",1,2,1,0.2
"[0,-1,1,1]_[0,0,1,1]",0,1,1,0.333333333333333
"[0,-1,1,1]_[0,0,1,1]",0,2,2,0.666666666666667
"[0,-1,1,1]_[0,0,1,1]",1,2,0,0
"[0,-1,1,1]_[0,1,-1,-1]",0,1,8,0.571428571428571
"[0,-1,1,1]_[0,1,-1,-1]",0,2,1,0.0714285714285714
"[0,-1,1,1]_[0,1,-1,-1]",1,2,5,0.357142857142857
"[0,-1,1,1]_[0,1,-1,1]",0,1,4,0.666666666666667
"[0,-1,1,1]_[0,1,-1,1]",0,2,1,0.166666666666667
"[0,-1,1,1]_[0,1,-1,1]",1,2,1,0.166666666666667
"[0,-1,1,1]_[0,1,0,-1]",0,1,7,0.777777777777778
"[0,-1,1,1]_[0,1,0,-1]",0,2,1,0.111111111111111
"[0,-1,1,1]_[0,1,0,-1]",1,2,1,0.111111111111111
"[0,-1,1,1]_[0,1,1,-1]",0,1,7,0.583333333333333
"[0,-1,1,1]_[0,1,1,-1]",0,2,5,0.416666666666667
"[0,-1,1,1]_[0,1,1,-1]",1,2,0,0
"[0,-1,1,1]_[0,1,1,1]",0,1,2,0.133333333333333
"[0,-1,1,1]_[0,1,1,1]",0,2,10,0.666666666666667
"[0,-1,1,1]_[0,1,1,1]",1,2,3,0.2
"[0,-1,1,1]_[1,-1,-1,0]",0,1,2,0.285714285714286
"[0,-1,1,1]_[1,-1,-1,0]",0,2,1,0.142857142857143
"[0,-1,1,1]_[1,-1,-1,0]",1,2,4,0.571428571428571
"[0,-1,1,1]_[1,-1,0,-1]",0,1,2,0.5
"[0,-1,1,1]_[1,-1,0,-1]",0,2,0,0
"[0,-1,1,1]_[1,-1,0,-1]",1,2,2,0.5
"[0,-1,1,1]_[1,-1,0,0]",0,1,0,0
"[0,-1,1,1]_[1,-1,0,0]",0,2,1,0.333333333333333
"[0,-1,1,1]_[1,-1,0,0]",1,2,2,0.666666666666667
"[0,-1,1,1]_[1,-1,0,1]",0,1,12,0.218181818181818
"[0,-1,1,1]_[1,-1,0,1]",0,2,25,0.454545454545455
"[0,-1,1,1]_[1,-1,0,1]",1,2,18,0.327272727272727
"[0,-1,1,1]_[1,-1,1,0]",0,1,1,0.333333333333333
"[0,-1,1,1]_[1,-1,1,0]",0,2,1,0.333333333333333
"[0,-1,1,1]_[1,-1,1,0]",1,2,1,0.333333333333333
"[0,-1,1,1]_[1,0,-1,-1]",0,1,6,0.666666666666667
"[0,-1,1,1]_[1,0,-1,-1]",0,2,1,0.111111111111111
"[0,-1,1,1]_[1,0,-1,-1]",1,2,2,0.222222222222222
"[0,-1,1,1]_[1,0,-1,0]",0,1,15,0.441176470588235
"[0,-1,1,1]_[1,0,-1,0]",0,2,3,0.0882352941176471
"[0,-1,1,1]_[1,0,-1,0]",1,2,16,0.470588235294118
"[0,-1,1,1]_[1,0,-1,1]",0,1,7,0.7
"[0,-1,1,1]_[1,0,-1,1]",0,2,0,0
"[0,-1,1,1]_[1,0,-1,1]",1,2,3,0.3
"[0,-1,1,1]_[1,0,0,-1]",0,1,22,0.611111111111111
"[0,-1,1,1]_[1,0,0,-1]",0,2,4,0.111111111111111
"[0,-1,1,1]_[1,0,0,-1]",1,2,10,0.277777777777778
"[0,-1,1,1]_[1,0,0,1]",0,1,3,0.375
"[0,-1,1,1]_[1,0,0,1]",0,2,3,0.375
"[0,-1,1,1]_[1,0,0,1]",1,2,2,0.25
"[0,-1,1,1]_[1,0,1,-1]",0,1,3,0.5
"[0,-1,1,1]_[1,0,1,-1]",0,2,1,0.166666666666667
"[0,-1,1,1]_[1,0,1,-1]",1,2,2,0.333333333333333
"[0,-1,1,1]_[1,0,1,0]",0,1,5,0.192307692307692
"[0,-1,1,1]_[1,0,1,0]",0,2,12,0.461538461538462
"[0,-1,1,1]_[1,0,1,0]",1,2,9,0.346153846153846
"[0,-1,1,1]_[1,0,1,1]",0,1,4,0.181818181818182
"[0,-1,1,1]_[1,0,1,1]",0,2,13,0.590909090909091
"[0,-1,1,1]_[1,0,1,1]",1,2,5,0.227272727272727
"[0,-1,1,1]_[1,1,-1,0]",0,1,2,1
"[0,-1,1,1]_[1,1,-1,0]",0,2,0,0
"[0,-1,1,1]_[1,1,-1,0]",1,2,0,0
"[0,-1,1,1]_[1,1,0,-1]",0,1,17,0.607142857142857
"[0,-1,1,1]_[1,1,0,-1]",0,2,2,0.0714285714285714
"[0,-1,1,1]_[1,1,0,-1]",1,2,9,0.321428571428571
"[0,-1,1,1]_[1,1,0,0]",0,1,3,0.333333333333333
"[0,-1,1,1]_[1,1,0,0]",0,2,1,0.111111111111111
"[0,-1,1,1]_[1,1,0,0]",1,2,5,0.555555555555556
"[0,-1,1,1]_[1,1,0,1]",0,1,0,0
"[0,-1,1,1]_[1,1,0,1]",0,2,0,0
"[0,-1,1,1]_[1,1,0,1]",1,2,1,1
"[0,-1,1,1]_[1,1,1,0]",0,1,5,0.5
"[0,-1,1,1]_[1,1,1,0]",0,2,3,0.3
"[0,-1,1,1]_[1,1,1,0]",1,2,2,0.2
"[0,0,0,0]_[0,0,0,0]",0,1,44,0.463157894736842
"[0,0,0,0]_[0,0,0,0]",0,2,9,0.0947368421052632
"[0,0,0,0]_[0,0,0,0]",1,2,42,0.442105263157895
"[0,0,1,1]_[0,1,-1,-1]",0,1,10,0.714285714285714
"[0,0,1,1]_[0,1,-1,-1]",0,2,0,0
"[0,0,1,1]_[0,1,-1,-1]",1,2,4,0.285714285714286
"[0,0,1,1]_[0,1,-1,1]",0,1,0,0
"[0,0,1,1]_[0,1,-1,1]",0,2,2,0.4
"[0,0,1,1]_[0,1,-1,1]",1,2,3,0.6
"[0,0,1,1]_[0,1,0,-1]",0,1,10,0.666666666666667
"[0,0,1,1]_[0,1,0,-1]",0,2,1,0.0666666666666667
"[0,0,1,1]_[0,1,0,-1]",1,2,4,0.266666666666667
"[0,0,1,1]_[0,1,1,-1]",0,1,5,0.357142857142857
"[0,0,1,1]_[0,1,1,-1]",0,2,3,0.214285714285714
"[0,0,1,1]_[0,1,1,-1]",1,2,6,0.428571428571429
"[0,0,1,1]_[0,1,1,1]",0,1,8,0.186046511627907
"[0,0,1,1]_[0,1,1,1]",0,2,28,0.651162790697674
"[0,0,1,1]_[0,1,1,1]",1,2,7,0.162790697674419
"[0,0,1,1]_[1,-1,-1,0]",0,1,3,0.75
"[0,0,1,1]_[1,-1,-1,0]",0,2,0,0
"[0,0,1,1]_[1,-1,-1,0]",1,2,1,0.25
"[0,0,1,1]_[1,-1,0,-1]",0,1,2,0.4
"[0,0,1,1]_[1,-1,0,-1]",0,2,1,0.2
"[0,0,1,1]_[1,-1,0,-1]",1,2,2,0.4
"[0,0,1,1]_[1,-1,0,0]",0,1,6,0.5
"[0,0,1,1]_[1,-1,0,0]",0,2,2,0.166666666666667
"[0,0,1,1]_[1,-1,0,0]",1,2,4,0.333333333333333
"[0,0,1,1]_[1,-1,0,1]",0,1,2,0.333333333333333
"[0,0,1,1]_[1,-1,0,1]",0,2,1,0.166666666666667
"[0,0,1,1]_[1,-1,0,1]",1,2,3,0.5
"[0,0,1,1]_[1,-1,1,0]",0,1,1,0.142857142857143
"[0,0,1,1]_[1,-1,1,0]",0,2,4,0.571428571428571
"[0,0,1,1]_[1,-1,1,0]",1,2,2,0.285714285714286
"[0,0,1,1]_[1,0,-1,-1]",0,1,5,0.714285714285714
"[0,0,1,1]_[1,0,-1,-1]",0,2,0,0
"[0,0,1,1]_[1,0,-1,-1]",1,2,2,0.285714285714286
"[0,0,1,1]_[1,0,-1,0]",0,1,1,1
"[0,0,1,1]_[1,0,-1,0]",0,2,0,0
"[0,0,1,1]_[1,0,-1,0]",1,2,0,0
"[0,0,1,1]_[1,0,-1,1]",0,1,3,0.428571428571429
"[0,0,1,1]_[1,0,-1,1]",0,2,1,0.142857142857143
"[0,0,1,1]_[1,0,-1,1]",1,2,3,0.428571428571429
"[0,0,1,1]_[1,0,0,-1]",0,1,4,0.8
"[0,0,1,1]_[1,0,0,-1]",0,2,1,0.2
"[0,0,1,1]_[1,0,0,-1]",1,2,0,0
"[0,0,1,1]_[1,0,0,1]",0,1,13,0.419354838709677
"[0,0,1,1]_[1,0,0,1]",0,2,5,0.161290322580645
"[0,0,1,1]_[1,0,0,1]",1,2,13,0.419354838709677
"[0,0,1,1]_[1,0,1,-1]",0,1,8,0.380952380952381
"[0,0,1,1]_[1,0,1,-1]",0,2,5,0.238095238095238
"[0,0,1,1]_[1,0,1,-1]",1,2,8,0.380952380952381
"[0,0,1,1]_[1,0,1,0]",0,1,0,0
"[0,0,1,1]_[1,0,1,0]",0,2,3,0.6
"[0,0,1,1]_[1,0,1,0]",1,2,2,0.4
"[0,0,1,1]_[1,0,1,1]",0,1,4,0.173913043478261
"[0,0,1,1]_[1,0,1,1]",0,2,16,0.695652173913043
"[0,0,1,1]_[1,0,1,1]",1,2,3,0.130434782608696
"[0,0,1,1]_[1,1,-1,0]",0,1,8,0.444444444444444
"[0,0,1,1]_[1,1,-1,0]",0,2,1,0.0555555555555556
"[0,0,1,1]_[1,1,-1,0]",1,2,9,0.5
"[0,0,1,1]_[1,1,0,-1]",0,1,18,0.642857142857143
"[0,0,1,1]_[1,1,0,-1]",0,2,4,0.142857142857143
"[0,0,1,1]_[1,1,0,-1]",1,2,6,0.214285714285714
"[0,0,1,1]_[1,1,0,0]",0,1,1,0.142857142857143
"[0,0,1,1]_[1,1,0,0]",0,2,1,0.142857142857143
"[0,0,1,1]_[1,1,0,0]",1,2,5,0.714285714285714
"[0,0,1,1]_[1,1,0,1]",0,1,3,0.130434782608696
"[0,0,1,1]_[1,1,0,1]",0,2,5,0.217391304347826
"[0,0,1,1]_[1,1,0,1]",1,2,15,0.652173913043478
"[0,0,1,1]_[1,1,1,0]",0,1,9,0.391304347826087
"[0,0,1,1]_[1,1,1,0]",0,2,8,0.347826086956522
"[0,0,1,1]_[1,1,1,0]",1,2,6,0.260869565217391
"[0,1,-1,-1]_[0,1,-1,1]",0,1,3,0.1875
"[0,1,-1,-1]_[0,1,-1,1]",0,2,2,0.125
"[0,1,-1,-1]_[0,1,-1,1]",1,2,11,0.6875
"[0,1,-1,-1]_[0,1,0,-1]",0,1,0,0
"[0,1,-1,-1]_[0,1,0,-1]",0,2,5,0.625
"[0,1,-1,-1]_[0,1,0,-1]",1,2,3,0.375
"[0,1,-1,-1]_[0,1,1,-1]",0,1,3,0.125
"[0,1,-1,-1]_[0,1,1,-1]",0,2,11,0.458333333333333
"[0,1,-1,-1]_[0,1,1,-1]",1,2,10,0.416666666666667
"[0,1,-1,-1]_[0,1,1,1]",0,1,10,0.208333333333333
"[0,1,-1,-1]_[0,1,1,1]",0,2,2,0.0416666666666667
"[0,1,-1,-1]_[0,1,1,1]",1,2,36,0.75
"[0,1,-1,-1]_[1,-1,-1,0]",0,1,2,0.222222222222222
"[0,1,-1,-1]_[1,-1,-1,0]",0,2,3,0.333333333333333
"[0,1,-1,-1]_[1,-1,-1,0]",1,2,4,0.444444444444444
"[0,1,-1,-1]_[1,-1,0,-1]",0,1,1,0.142857142857143
"[0,1,-1,-1]_[1,-1,0,-1]",0,2,1,0.142857142857143
"[0,1,-1,-1]_[1,-1,0,-1]",1,2,5,0.714285714285714
"[0,1,-1,-1]_[1,-1,0,0]",0,1,0,0
"[0,1,-1,-1]_[1,-1,0,0]",0,2,1,0.125
"[0,1,-1,-1]_[1,-1,0,0]",1,2,7,0.875
"[0,1,-1,-1]_[1,-1,0,1]",0,1,0,0
"[0,1,-1,-1]_[1,-1,0,1]",0,2,0,0
"[0,1,-1,-1]_[1,-1,0,1]",1,2,4,1
"[0,1,-1,-1]_[1,-1,1,0]",0,1,2,0.0769230769230769
"[0,1,-1,-1]_[1,-1,1,0]",0,2,2,0.0769230769230769
"[0,1,-1,-1]_[1,-1,1,0]",1,2,22,0.846153846153846
"[0,1,-1,-1]_[1,0,-1,-1]",0,1,4,0.142857142857143
"[0,1,-1,-1]_[1,0,-1,-1]",0,2,14,0.5
"[0,1,-1,-1]_[1,0,-1,-1]",1,2,10,0.357142857142857
"[0,1,-1,-1]_[1,0,-1,0]",0,1,2,0.222222222222222
"[0,1,-1,-1]_[1,0,-1,0]",0,2,1,0.111111111111111
"[0,1,-1,-1]_[1,0,-1,0]",1,2,6,0.666666666666667
"[0,1,-1,-1]_[1,0,-1,1]",0,1,1,0.2
"[0,1,-1,-1]_[1,0,-1,1]",0,2,0,0
"[0,1,-1,-1]_[1,0,-1,1]",1,2,4,0.8
"[0,1,-1,-1]_[1,0,0,-1]",0,1,0,0
"[0,1,-1,-1]_[1,0,0,-1]",0,2,2,0.5
"[0,1,-1,-1]_[1,0,0,-1]",1,2,2,0.5
"[0,1,-1,-1]_[1,0,0,1]",0,1,3,0.166666666666667
"[0,1,-1,-1]_[1,0,0,1]",0,2,0,0
"[0,1,-1,-1]_[1,0,0,1]",1,2,15,0.833333333333333
"[0,1,-1,-1]_[1,0,1,-1]",0,1,4,0.266666666666667
"[0,1,-1,-1]_[1,0,1,-1]",0,2,7,0.466666666666667
"[0,1,-1,-1]_[1,0,1,-1]",1,2,4,0.266666666666667
"[0,1,-1,-1]_[1,0,1,0]",0,1,0,0
"[0,1,-1,-1]_[1,0,1,0]",0,2,0,0
"[0,1,-1,-1]_[1,0,1,0]",1,2,3,1
"[0,1,-1,-1]_[1,0,1,1]",0,1,2,0.666666666666667
"[0,1,-1,-1]_[1,0,1,1]",0,2,0,0
"[0,1,-1,-1]_[1,0,1,1]",1,2,1,0.333333333333333
"[0,1,-1,-1]_[1,1,-1,0]",0,1,5,0.192307692307692
"[0,1,-1,-1]_[1,1,-1,0]",0,2,10,0.384615384615385
"[0,1,-1,-1]_[1,1,-1,0]",1,2,11,0.423076923076923
"[0,1,-1,-1]_[1,1,0,-1]",0,1,3,0.230769230769231
"[0,1,-1,-1]_[1,1,0,-1]",0,2,7,0.538461538461538
"[0,1,-1,-1]_[1,1,0,-1]",1,2,3,0.230769230769231
"[0,1,-1,-1]_[1,1,0,0]",0,1,0,0
"[0,1,-1,-1]_[1,1,0,0]",0,2,0,0
"[0,1,-1,-1]_[1,1,0,0]",1,2,3,1
"[0,1,-1,-1]_[1,1,0,1]",0,1,1,0.0666666666666667
"[0,1,-1,-1]_[1,1,0,1]",0,2,2,0.133333333333333
"[0,1,-1,-1]_[1,1,0,1]",1,2,12,0.8
"[0,1,-1,-1]_[1,1,1,0]",0,1,1,0.25
"[0,1,-1,-1]_[1,1,1,0]",0,2,0,0
"[0,1,-1,-1]_[1,1,1,0]",1,2,3,0.75
"[0,1,-1,1]_[0,1,0,-1]",0,1,6,0.461538461538462
"[0,1,-1,1]_[0,1,0,-1]",0,2,1,0.0769230769230769
"[0,1,-1,1]_[0,1,0,-1]",1,2,6,0.461538461538462
"[0,1,-1,1]_[0,1,1,-1]",0,1,14,0.736842105263158
"[0,1,-1,1]_[0,1,1,-1]",0,2,0,0
"[0,1,-1,1]_[0,1,1,-1]",1,2,5,0.263157894736842
"[0,1,-1,1]_[0,1,1,1]",0,1,5,0.166666666666667
"[0,1,-1,1]_[0,1,1,1]",0,2,6,0.2
"[0,1,-1,1]_[0,1,1,1]",1,2,19,0.633333333333333
"[0,1,-1,1]_[1,-1,-1,0]",0,1,6,0.333333333333333
"[0,1,-1,1]_[1,-1,-1,0]",0,2,7,0.388888888888889
"[0,1,-1,1]_[1,-1,-1,0]",1,2,5,0.277777777777778
"[0,1,-1,1]_[1,-1,0,-1]",0,1,4,0.5
"[0,1,-1,1]_[1,-1,0,-1]",0,2,2,0.25
"[0,1,-1,1]_[1,-1,0,-1]",1,2,2,0.25
"[0,1,-1,1]_[1,-1,0,0]",0,1,1,0.125
"[0,1,-1,1]_[1,-1,0,0]",0,2,0,0
"[0,1,-1,1]_[1,-1,0,0]",1,2,7,0.875
"[0,1,-1,1]_[1,-1,0,1]",0,1,10,0.25
"[0,1,-1,1]_[1,-1,0,1]",0,2,9,0.225
"[0,1,-1,1]_[1,-1,0,1]",1,2,21,0.525
"[0,1,-1,1]_[1,-1,1,0]",0,1,6,0.285714285714286
"[0,1,-1,1]_[1,-1,1,0]",0,2,2,0.0952380952380952
"[0,1,-1,1]_[1,-1,1,0]",1,2,13,0.619047619047619
"[0,1,-1,1]_[1,0,-1,-1]",0,1,1,0.111111111111111
"[0,1,-1,1]_[1,0,-1,-1]",0,2,3,0.333333333333333
"[0,1,-1,1]_[1,0,-1,-1]",1,2,5,0.555555555555556
"[0,1,-1,1]_[1,0,-1,0]",0,1,1,1
"[0,1,-1,1]_[1,0,-1,0]",0,2,0,0
"[0,1,-1,1]_[1,0,-1,0]",1,2,0,0
"[0,1,-1,1]_[1,0,-1,1]",0,1,21,0.344262295081967
"[0,1,-1,1]_[1,0,-1,1]",0,2,26,0.426229508196721
"[0,1,-1,1]_[1,0,-1,1]",1,2,14,0.229508196721311
"[0,1,-1,1]_[1,0,0,-1]",0,1,7,0.636363636363636
"[0,1,-1,1]_[1,0,0,-1]",0,2,1,0.0909090909090909
"[0,1,-1,1]_[1,0,0,-1]",1,2,3,0.272727272727273
"[0,1,-1,1]_[1,0,0,1]",0,1,0,0
"[0,1,-1,1]_[1,0,0,1]",0,2,1,0.5
"[0,1,-1,1]_[1,0,0,1]",1,2,1,0.5
"[0,1,-1,1]_[1,0,1,-1]",0,1,3,0.333333333333333
"[0,1,-1,1]_[1,0,1,-1]",0,2,3,0.333333333333333
"[0,1,-1,1]_[1,0,1,-1]",1,2,3,0.333333333333333
"[0,1,-1,1]_[1,0,1,0]",0,1,13,0.325
"[0,1,-1,1]_[1,0,1,0]",0,2,2,0.05
"[0,1,-1,1]_[1,0,1,0]",1,2,25,0.625
"[0,1,-1,1]_[1,0,1,1]",0,1,2,0.333333333333333
"[0,1,-1,1]_[1,0,1,1]",0,2,0,0
"[0,1,-1,1]_[1,0,1,1]",1,2,4,0.666666666666667
"[0,1,-1,1]_[1,1,-1,0]",0,1,6,0.3
"[0,1,-1,1]_[1,1,-1,0]",0,2,10,0.5
"[0,1,-1,1]_[1,1,-1,0]",1,2,4,0.2
"[0,1,-1,1]_[1,1,0,-1]",0,1,2,0.5
"[0,1,-1,1]_[1,1,0,-1]",0,2,0,0
